stock_id,Year,site_id,Common,num_of_year,estimated_weight_kg,years_with_data_count,sampling_method,total_effort_1_units,mean_cpue_from_sum,gdd_wtr_5c,tri_harvest ,stocking_weight
166866592Black Crappie,2007,166866592,Black Crappie,2,308.9971584,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.5,2694.403797,NA,0
166866592Black Crappie,2008,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2358.452841,NA,0
166866592Black Crappie,2009,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,2.166666667,2301.097101,NA,0
166866592Black Crappie,2010,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2611.906646,NA,0
166866592Black Crappie,2011,166866592,Black Crappie,2,208.6557111,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2516.430443,NA,0
166866592Black Crappie,2012,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2598.298814,NA,0
166866592Black Crappie,2013,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2484.783647,NA,0
166866592Black Crappie,2014,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2381.521435,NA,0
166866592Black Crappie,2015,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2631.40827,NA,0
166866592Black Crappie,2016,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,1,2712.765588,NA,0
166866592Black Crappie,2017,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2577.294421,NA,0
166866592Black Crappie,2018,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2724.160363,NA,0
166866592Black Crappie,2019,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2437.212225,NA,0
166866592Black Crappie,2020,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2538.129414,NA,0
166866592Black Crappie,2021,166866592,Black Crappie,2,NA,8,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2758.333551,NA,NA
166866592Walleye,1980,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,5.538461538,2502.65647,NA,0
166866592Walleye,1981,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2493.032205,NA,0
166866592Walleye,1982,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2456.950003,NA,0
166866592Walleye,1983,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2553.444928,NA,0
166866592Walleye,1984,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2412.529631,NA,0
166866592Walleye,1985,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2344.255535,NA,0
166866592Walleye,1986,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2498.733566,NA,0
166866592Walleye,1987,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2704.559982,NA,0
166866592Walleye,1988,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,5.083333333,2603.386172,NA,0
166866592Walleye,1989,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2392.119911,NA,0
166866592Walleye,1990,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2479.540811,NA,0
166866592Walleye,1991,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,5.1,2578.996282,NA,0
166866592Walleye,1992,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2239.593121,NA,0
166866592Walleye,1993,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2169.326327,NA,0
166866592Walleye,1994,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,3.166666667,2511.135506,NA,0
166866592Walleye,1995,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2479.587048,NA,0
166866592Walleye,1996,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2346.122647,NA,0
166866592Walleye,1997,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2355.897729,NA,0
166866592Walleye,1998,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,5.333333333,2792.111183,NA,0
166866592Walleye,1999,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2502.0543,NA,0
166866592Walleye,2000,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2509.884237,NA,0
166866592Walleye,2001,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2603.401919,NA,0
166866592Walleye,2002,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2486.073425,NA,0
166866592Walleye,2003,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2574.329689,NA,0
166866592Walleye,2004,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,4.666666667,2304.028973,NA,0
166866592Walleye,2005,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2621.6163,NA,0
166866592Walleye,2006,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2631.64389,NA,364.5
166866592Walleye,2007,166866592,Walleye,2,661.3560165,9,Standard gill net sets,net-night,2,2694.403797,NA,0
166866592Walleye,2008,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2358.452841,NA,508.5
166866592Walleye,2009,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,5.5,2301.097101,NA,0
166866592Walleye,2010,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2611.906646,NA,508.5
166866592Walleye,2011,166866592,Walleye,2,383.0884283,9,Standard gill net sets,net-night,NA,2516.430443,NA,0
166866592Walleye,2012,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2598.298814,NA,508.5
166866592Walleye,2013,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2484.783647,NA,0
166866592Walleye,2014,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2381.521435,NA,508.455
166866592Walleye,2015,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2631.40827,NA,0
166866592Walleye,2016,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,4.916666667,2712.765588,NA,507.96
166866592Walleye,2017,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2577.294421,NA,0
166866592Walleye,2018,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2724.160363,NA,508.23
166866592Walleye,2019,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2437.212225,NA,0
166866592Walleye,2020,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2538.129414,NA,0
166866592Walleye,2021,166866592,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2758.333551,NA,NA
72862521Northern Pike,1980,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2494.720468,NA,0
72862521Northern Pike,1981,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,1,2479.788773,NA,0
72862521Northern Pike,1982,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2451.590926,NA,0
72862521Northern Pike,1983,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2532.94143,NA,0
72862521Northern Pike,1984,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2397.07195,NA,0
72862521Northern Pike,1985,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2340.302382,NA,0
72862521Northern Pike,1986,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2492.450973,NA,0
72862521Northern Pike,1987,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.5,2697.967225,NA,0
72862521Northern Pike,1988,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2592.482156,NA,0
72862521Northern Pike,1989,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2406.224062,NA,0
72862521Northern Pike,1990,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2478.56221,NA,0
72862521Northern Pike,1991,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2571.965148,NA,0
72862521Northern Pike,1992,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.5,2210.718892,NA,0
72862521Northern Pike,1993,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2167.668798,NA,0
72862521Northern Pike,1994,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2495.213525,NA,0
72862521Northern Pike,1995,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2473.658041,NA,0
72862521Northern Pike,1996,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2350.76855,NA,0
72862521Northern Pike,1997,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2347.996037,NA,0
72862521Northern Pike,1998,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.583333333,2790.94144,NA,0
72862521Northern Pike,1999,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2490.840342,NA,0
72862521Northern Pike,2000,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2494.232518,NA,0
72862521Northern Pike,2001,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2591.679474,NA,0
72862521Northern Pike,2002,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2473.541839,NA,0
72862521Northern Pike,2003,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2571.920743,NA,0
72862521Northern Pike,2004,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2305.011254,NA,0
72862521Northern Pike,2005,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.666666667,2626.675887,NA,0
72862521Northern Pike,2006,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2632.970518,NA,0
72862521Northern Pike,2007,72862521,Northern Pike,2,1743.160292,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2693.677806,NA,0
72862521Northern Pike,2008,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2328.19595,NA,0
72862521Northern Pike,2009,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2293.47026,NA,0
72862521Northern Pike,2010,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2630.527517,NA,0
72862521Northern Pike,2011,72862521,Northern Pike,2,2451.300848,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2507.044761,NA,0
72862521Northern Pike,2012,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2577.178569,NA,0
72862521Northern Pike,2013,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2477.176392,NA,0
72862521Northern Pike,2014,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.333333333,2379.788724,NA,0
72862521Northern Pike,2015,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2618.787463,NA,0
72862521Northern Pike,2016,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2714.757249,NA,0
72862521Northern Pike,2017,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2568.407635,NA,0
72862521Northern Pike,2018,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2700.387535,NA,0
72862521Northern Pike,2019,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2441.401292,NA,0
72862521Northern Pike,2020,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2523.774024,NA,0
72862521Northern Pike,2021,72862521,Northern Pike,2,NA,7,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2772.251819,NA,NA
72862521Largemouth Bass,1980,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2494.720468,NA,0
72862521Largemouth Bass,1981,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.25,2479.788773,NA,0
72862521Largemouth Bass,1982,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2451.590926,NA,0
72862521Largemouth Bass,1983,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2532.94143,NA,0
72862521Largemouth Bass,1984,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2397.07195,NA,0
72862521Largemouth Bass,1985,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2340.302382,NA,0
72862521Largemouth Bass,1986,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2492.450973,NA,0
72862521Largemouth Bass,1987,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2697.967225,NA,0
72862521Largemouth Bass,1988,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2592.482156,NA,0
72862521Largemouth Bass,1989,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2406.224062,NA,0
72862521Largemouth Bass,1990,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2478.56221,NA,0
72862521Largemouth Bass,1991,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2571.965148,NA,0
72862521Largemouth Bass,1992,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2210.718892,NA,0
72862521Largemouth Bass,1993,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2167.668798,NA,0
72862521Largemouth Bass,1994,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2495.213525,NA,0
72862521Largemouth Bass,1995,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2473.658041,NA,0
72862521Largemouth Bass,1996,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2350.76855,NA,0
72862521Largemouth Bass,1997,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2347.996037,NA,0
72862521Largemouth Bass,1998,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.333333333,2790.94144,NA,0
72862521Largemouth Bass,1999,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2490.840342,NA,0
72862521Largemouth Bass,2000,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2494.232518,NA,0
72862521Largemouth Bass,2001,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2591.679474,NA,0
72862521Largemouth Bass,2002,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2473.541839,NA,0
72862521Largemouth Bass,2003,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2571.920743,NA,0
72862521Largemouth Bass,2004,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2305.011254,NA,0
72862521Largemouth Bass,2005,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.916666667,2626.675887,NA,0
72862521Largemouth Bass,2006,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2632.970518,NA,0
72862521Largemouth Bass,2007,72862521,Largemouth Bass,2,172.3567399,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2693.677806,NA,0
72862521Largemouth Bass,2008,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2328.19595,NA,0
72862521Largemouth Bass,2009,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2293.47026,NA,0
72862521Largemouth Bass,2010,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2630.527517,NA,0
72862521Largemouth Bass,2011,72862521,Largemouth Bass,2,242.2216685,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2507.044761,NA,0
72862521Largemouth Bass,2012,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2577.178569,NA,0
72862521Largemouth Bass,2013,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2477.176392,NA,0
72862521Largemouth Bass,2014,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2379.788724,NA,0
72862521Largemouth Bass,2015,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2618.787463,NA,0
72862521Largemouth Bass,2016,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2714.757249,NA,0
72862521Largemouth Bass,2017,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2568.407635,NA,0
72862521Largemouth Bass,2018,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2700.387535,NA,0
72862521Largemouth Bass,2019,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2441.401292,NA,0
72862521Largemouth Bass,2020,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2523.774024,NA,0
72862521Largemouth Bass,2021,72862521,Largemouth Bass,2,NA,6,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2772.251819,NA,0
72862521Black Crappie,1980,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2494.720468,NA,0
72862521Black Crappie,1981,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,0.333333333,2479.788773,NA,0
72862521Black Crappie,1982,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2451.590926,NA,0
72862521Black Crappie,1983,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2532.94143,NA,0
72862521Black Crappie,1984,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2397.07195,NA,0
72862521Black Crappie,1985,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2340.302382,NA,0
72862521Black Crappie,1986,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2492.450973,NA,0
72862521Black Crappie,1987,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,1.222222222,2697.967225,NA,0
72862521Black Crappie,1988,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2592.482156,NA,0
72862521Black Crappie,1989,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2406.224062,NA,0
72862521Black Crappie,1990,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2478.56221,NA,0
72862521Black Crappie,1991,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2571.965148,NA,0
72862521Black Crappie,1992,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,2.416666667,2210.718892,NA,0
72862521Black Crappie,1993,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2167.668798,NA,0
72862521Black Crappie,1994,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2495.213525,NA,0
72862521Black Crappie,1995,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2473.658041,NA,0
72862521Black Crappie,1996,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2350.76855,NA,0
72862521Black Crappie,1997,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2347.996037,NA,0
72862521Black Crappie,1998,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,2.416666667,2790.94144,NA,0
72862521Black Crappie,1999,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2490.840342,NA,0
72862521Black Crappie,2000,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2494.232518,NA,0
72862521Black Crappie,2001,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2591.679474,NA,0
72862521Black Crappie,2002,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2473.541839,NA,0
72862521Black Crappie,2003,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2571.920743,NA,0
72862521Black Crappie,2004,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2305.011254,NA,0
72862521Black Crappie,2005,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,1.166666667,2626.675887,NA,0
72862521Black Crappie,2006,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2632.970518,NA,0
72862521Black Crappie,2007,72862521,Black Crappie,2,163.5600794,7,Standard gill net sets,net-night,NA,2693.677806,NA,0
72862521Black Crappie,2008,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2328.19595,NA,0
72862521Black Crappie,2009,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2293.47026,NA,0
72862521Black Crappie,2010,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2630.527517,NA,0
72862521Black Crappie,2011,72862521,Black Crappie,2,176.9437197,7,Standard gill net sets,net-night,3.166666667,2507.044761,NA,0
72862521Black Crappie,2012,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2577.178569,NA,0
72862521Black Crappie,2013,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2477.176392,NA,0
72862521Black Crappie,2014,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,1.25,2379.788724,NA,0
72862521Black Crappie,2015,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2618.787463,NA,0
72862521Black Crappie,2016,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2714.757249,NA,0
72862521Black Crappie,2017,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2568.407635,NA,0
72862521Black Crappie,2018,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2700.387535,NA,0
72862521Black Crappie,2019,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2441.401292,NA,0
72862521Black Crappie,2020,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2523.774024,NA,0
72862521Black Crappie,2021,72862521,Black Crappie,2,NA,7,Standard gill net sets,net-night,NA,2772.251819,NA,NA
72862521Walleye,1980,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2494.720468,NA,0
72862521Walleye,1981,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,3.888888889,2479.788773,NA,0
72862521Walleye,1982,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2451.590926,NA,0
72862521Walleye,1983,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2532.94143,NA,0
72862521Walleye,1984,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2397.07195,NA,0
72862521Walleye,1985,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2340.302382,NA,0
72862521Walleye,1986,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2492.450973,NA,0
72862521Walleye,1987,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,1.777777778,2697.967225,NA,0
72862521Walleye,1988,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2592.482156,NA,0
72862521Walleye,1989,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2406.224062,NA,0
72862521Walleye,1990,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2478.56221,NA,0
72862521Walleye,1991,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2571.965148,NA,0
72862521Walleye,1992,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,2,2210.718892,NA,0
72862521Walleye,1993,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2167.668798,NA,0
72862521Walleye,1994,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2495.213525,NA,0
72862521Walleye,1995,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2473.658041,NA,0
72862521Walleye,1996,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2350.76855,NA,0
72862521Walleye,1997,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2347.996037,NA,0
72862521Walleye,1998,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,2.666666667,2790.94144,NA,1.62
72862521Walleye,1999,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2490.840342,NA,0
72862521Walleye,2000,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2494.232518,NA,1.62
72862521Walleye,2001,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2591.679474,NA,0
72862521Walleye,2002,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2473.541839,NA,168.12
72862521Walleye,2003,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2571.920743,NA,0
72862521Walleye,2004,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2305.011254,NA,161.55
72862521Walleye,2005,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,2,2626.675887,NA,0
72862521Walleye,2006,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2632.970518,NA,319.95
72862521Walleye,2007,72862521,Walleye,2,298.4392052,7,Standard gill net sets,net-night,NA,2693.677806,NA,0
72862521Walleye,2008,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2328.19595,NA,320.4
72862521Walleye,2009,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2293.47026,NA,0
72862521Walleye,2010,72862521,Walleye,2,NA,7,Standard gill net sets,net-night,NA,2630.527517,NA,320.4
72862521Walleye,2011,72862521,Walleye,2,61.66789333,7,Standard gill net sets,net-night,5.416666667,2507.044761,NA,0
